client_code,name,product,status,city,date,type,direction,category,amount,currency
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-01 08:00:23,purchase,out,Кино,8227.7,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-01 12:10:12,purchase,out,Продукты питания,5786.36,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-01 13:20:34,purchase,out,Играем дома,5123.1,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-01 17:30:44,purchase,out,Кино,5823.55,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-01 18:20:03,purchase,out,Кино,7644.07,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-01 19:00:24,purchase,out,Кафе и рестораны,3659.27,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-02 12:10:54,purchase,out,Продукты питания,16195.51,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-02 21:10:12,purchase,out,Играем дома,5294.13,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-03 10:40:46,purchase,out,Кино,5580.37,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-03 10:50:42,purchase,out,Едим дома,4031.81,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-03 12:10:16,purchase,out,Продукты питания,10556.94,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-03 19:10:06,purchase,out,Такси,6335.92,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-04 12:10:09,purchase,out,Продукты питания,9472.11,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-04 20:50:00,purchase,out,Играем дома,5425.29,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-06 09:15:42,purchase,out,Такси,6470.43,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-06 12:10:32,purchase,out,Продукты питания,28809.24,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-06 15:10:08,purchase,out,Смотрим дома,3768.91,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-06 17:10:19,purchase,out,Кино,4493.13,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-07 09:15:38,purchase,out,Такси,5039.13,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-07 10:10:26,purchase,out,Играем дома,7544.31,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-07 10:30:56,purchase,out,Кино,4342.88,KZT
60,Ермек,Золотые слитки,Зарплатный клиент,Кызылорда,2025-06-07 15:20:14,purchase,out,Такси,3361.63,KZT
