client_code,name,product,status,city,date,type,direction,category,amount,currency
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 10:30:46,purchase,out,Едим дома,7042.29,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 10:50:37,purchase,out,Кафе и рестораны,7492.43,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 12:10:02,purchase,out,Продукты питания,7929.13,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 14:10:25,purchase,out,Кафе и рестораны,7322.89,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 15:00:41,purchase,out,Кафе и рестораны,4662.17,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 15:10:53,purchase,out,Едим дома,8160.29,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 20:50:03,purchase,out,Кино,5694.7,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-01 21:30:34,purchase,out,Смотрим дома,5063.33,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-03 09:15:10,purchase,out,Такси,1909.8,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-03 12:10:00,purchase,out,Продукты питания,10577.75,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-03 13:40:04,purchase,out,Такси,3256.66,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-04 08:40:22,purchase,out,Смотрим дома,5475.37,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-04 19:00:41,purchase,out,Кафе и рестораны,9203.05,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-04 20:00:17,purchase,out,Едим дома,11440.5,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-05 12:10:01,purchase,out,Продукты питания,12292.91,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-05 13:00:56,purchase,out,Такси,3288.69,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-05 18:30:23,purchase,out,АЗС,24204.79,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-05 21:10:11,purchase,out,Смотрим дома,4737.78,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-06 09:15:56,purchase,out,Такси,5112.65,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-06 12:10:35,purchase,out,Продукты питания,13198.05,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-06 15:20:16,purchase,out,Такси,7075.01,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-06 19:00:02,purchase,out,Кафе и рестораны,14196.51,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-06 21:50:02,purchase,out,Смотрим дома,4188.12,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-07 09:00:27,purchase,out,Едим дома,7005.28,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-07 10:00:33,purchase,out,Едим дома,4624.86,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-07 12:10:55,purchase,out,Продукты питания,7940.04,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-07 19:00:04,purchase,out,Кафе и рестораны,7711.83,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-08 09:15:17,purchase,out,Такси,4630.82,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-08 19:00:04,purchase,out,Кафе и рестораны,10446.83,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-08 20:10:30,purchase,out,Смотрим дома,4713.22,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-09 08:10:26,purchase,out,Смотрим дома,3821.63,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-09 12:10:56,purchase,out,Продукты питания,13503.95,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-09 19:30:02,purchase,out,Кино,3272.86,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-09 20:00:38,purchase,out,Смотрим дома,5001.28,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-11 12:10:07,purchase,out,Продукты питания,9529.6,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-11 19:00:39,purchase,out,Кафе и рестораны,8918.47,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-11 21:50:28,purchase,out,Кино,5013.44,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-12 08:30:07,purchase,out,Кино,4155.64,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-12 10:00:54,purchase,out,Едим дома,4491.72,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-12 10:30:20,purchase,out,Кино,6116.03,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-12 12:10:15,purchase,out,Продукты питания,9937.15,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-12 15:10:04,purchase,out,Такси,7545.15,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-12 20:40:30,purchase,out,Кино,5745.97,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-14 10:10:31,purchase,out,Кино,6974.13,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-14 12:10:45,purchase,out,Продукты питания,22108.06,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-14 17:10:15,purchase,out,Такси,3344.97,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-15 12:10:53,purchase,out,Продукты питания,12791.89,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-15 13:50:47,purchase,out,Смотрим дома,2787.61,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-15 15:30:02,purchase,out,Смотрим дома,5913.52,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-15 16:50:45,purchase,out,Кафе и рестораны,7416.7,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-15 19:00:50,purchase,out,Кафе и рестораны,10364.01,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-15 20:40:09,purchase,out,Кино,9057.1,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-16 09:15:41,purchase,out,Такси,3480.89,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-16 11:30:02,purchase,out,Кино,5556.13,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-16 12:10:33,purchase,out,Продукты питания,10523.48,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-16 14:40:32,purchase,out,Такси,6211.21,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-16 19:00:43,purchase,out,Кафе и рестораны,9883.04,KZT
39,Ляззат,Депозит Сберегательный,Зарплатный клиент,Костанай,2025-06-16 20:40:14,purchase,out,Кино,5115.36,KZT
