client_code,name,product,status,city,date,type,direction,category,amount,currency
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-01 09:15:32,purchase,out,Такси,2571.39,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-01 09:20:53,purchase,out,Играем дома,3868.73,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-01 12:10:08,purchase,out,Продукты питания,10986.25,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-01 16:20:26,purchase,out,Смотрим дома,4538.74,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-01 17:00:27,purchase,out,Кафе и рестораны,5908.32,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-02 12:10:25,purchase,out,Продукты питания,16468.91,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-02 17:20:35,purchase,out,Кафе и рестораны,5434.4,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-02 18:10:44,purchase,out,Смотрим дома,4607.66,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-03 09:15:19,purchase,out,Такси,5371.64,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-03 12:30:54,purchase,out,Такси,4954.8,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-03 15:50:38,purchase,out,Едим дома,4390.87,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-03 16:00:20,purchase,out,Смотрим дома,5591.27,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-03 17:30:09,purchase,out,Играем дома,9408.22,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-03 18:10:24,purchase,out,Едим дома,4182.74,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-03 19:00:38,purchase,out,Кафе и рестораны,5017.59,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-03 20:50:38,purchase,out,Кафе и рестораны,3944.48,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-04 08:10:49,purchase,out,Смотрим дома,7990.88,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-04 09:15:58,purchase,out,Такси,6428.73,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-04 12:10:32,purchase,out,Продукты питания,8717.94,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-04 13:40:25,purchase,out,Кино,4859.45,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-04 17:10:19,purchase,out,Играем дома,7767.43,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-04 18:50:54,purchase,out,Едим дома,3833.71,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-05 11:00:04,purchase,out,Играем дома,4812.61,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-05 12:10:18,purchase,out,Продукты питания,8755.09,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-05 18:30:18,purchase,out,АЗС,11681.58,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-06 08:10:29,purchase,out,Такси,4403.29,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-06 12:10:45,purchase,out,Продукты питания,12906.36,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-06 19:00:41,purchase,out,Кафе и рестораны,4397.1,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-07 09:50:01,purchase,out,Едим дома,7036.12,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-07 12:10:52,purchase,out,Продукты питания,4966.93,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-08 08:30:03,purchase,out,Смотрим дома,5902.85,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-08 12:10:48,purchase,out,Продукты питания,24510.68,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-08 18:30:25,purchase,out,Кино,4526.75,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-08 19:00:56,purchase,out,Кафе и рестораны,5884.51,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-08 19:50:50,purchase,out,Кафе и рестораны,7074.02,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-09 09:15:39,purchase,out,Такси,3195.17,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-09 12:10:25,purchase,out,Продукты питания,26774.58,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-09 16:40:17,purchase,out,Играем дома,5693.71,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-09 18:10:42,purchase,out,Едим дома,3104.09,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-11 12:10:33,purchase,out,Продукты питания,19221.3,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-11 17:00:44,purchase,out,Играем дома,4438.45,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-11 19:30:39,purchase,out,Смотрим дома,5333.68,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-12 12:10:54,purchase,out,Продукты питания,8006.26,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-13 09:15:11,purchase,out,Такси,4462.4,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-13 10:00:57,purchase,out,Едим дома,4661.98,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-13 15:00:30,purchase,out,Смотрим дома,11364.28,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-13 19:00:42,purchase,out,Кафе и рестораны,10976.36,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-14 12:10:16,purchase,out,Продукты питания,34357.49,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-14 17:40:56,purchase,out,Кафе и рестораны,4750.06,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-14 18:30:26,purchase,out,Играем дома,7257.59,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-14 20:00:46,purchase,out,Кафе и рестораны,5125.6,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-14 20:10:06,purchase,out,Едим дома,2131.36,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-15 12:10:09,purchase,out,Продукты питания,9979.77,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-15 14:20:08,purchase,out,Едим дома,6654.98,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-15 17:00:13,purchase,out,Кафе и рестораны,3840.84,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-16 10:10:36,purchase,out,Кино,5284.7,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-16 12:10:37,purchase,out,Продукты питания,29386.63,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-16 18:00:34,purchase,out,Смотрим дома,4810.62,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-17 12:10:12,purchase,out,Продукты питания,27951.83,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-17 17:30:20,purchase,out,Кино,7647.21,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-17 20:10:32,purchase,out,Кино,4897.32,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-17 20:10:38,purchase,out,Играем дома,5367.7,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-18 09:15:51,purchase,out,Такси,3827.48,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-18 12:10:18,purchase,out,Продукты питания,12730.82,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-18 14:00:19,purchase,out,Смотрим дома,6164.92,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-18 16:10:14,purchase,out,Смотрим дома,3919.73,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-18 16:20:24,purchase,out,Смотрим дома,5168.23,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-18 18:30:51,purchase,out,АЗС,10546.74,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-18 19:00:38,purchase,out,Кафе и рестораны,6259.12,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-19 08:40:11,purchase,out,Кафе и рестораны,3799.3,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-19 08:50:34,purchase,out,Кафе и рестораны,5570.69,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-19 09:15:03,purchase,out,Такси,5386.68,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-19 19:00:07,purchase,out,Кафе и рестораны,8922.22,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-20 12:10:11,purchase,out,Продукты питания,16418.06,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-20 13:10:10,purchase,out,Такси,6508.41,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-20 13:10:54,purchase,out,Кино,2753.75,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-22 08:30:16,purchase,out,Едим дома,4138.33,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-22 12:10:02,purchase,out,Продукты питания,13848.92,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-23 11:00:15,purchase,out,Смотрим дома,8612.26,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-23 12:10:04,purchase,out,Продукты питания,13606.7,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-23 19:00:03,purchase,out,Кафе и рестораны,11330.92,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-23 21:00:04,purchase,out,Кафе и рестораны,4708.52,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-24 09:15:10,purchase,out,Такси,5756.75,KZT
44,Айнагуль,Депозит Накопительный,Стандартный клиент,Алматы,2025-06-24 15:50:31,purchase,out,Едим дома,4262.88,KZT
