client_code,name,product,status,city,date,type,direction,category,amount,currency
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-01 08:10:47,purchase,out,Такси,6170.92,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-01 09:15:40,purchase,out,Такси,3502.9,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-01 12:10:04,purchase,out,Продукты питания,10855.86,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-01 13:40:20,purchase,out,Едим дома,5526.59,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-01 20:20:08,purchase,out,Играем дома,4054.23,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-02 11:40:00,purchase,out,Смотрим дома,6332.08,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-02 12:10:41,purchase,out,Продукты питания,12822.56,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-02 16:40:58,purchase,out,Смотрим дома,4567.2,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-02 18:30:36,purchase,out,Смотрим дома,4393.82,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-03 09:15:13,purchase,out,Такси,4577.62,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-03 10:20:10,purchase,out,Кафе и рестораны,2568.93,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-03 12:10:09,purchase,out,Продукты питания,19881.96,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-03 12:30:22,purchase,out,Кино,4248.82,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-03 18:50:12,purchase,out,Едим дома,3455.36,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-04 12:10:26,purchase,out,Продукты питания,14170.9,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-04 13:50:29,purchase,out,Кино,4754.93,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-05 14:40:10,purchase,out,Играем дома,4315.97,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-05 15:50:36,purchase,out,Играем дома,5366.27,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-05 18:30:13,purchase,out,АЗС,22624.98,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-05 19:00:22,purchase,out,Кафе и рестораны,3625.39,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-05 19:50:07,purchase,out,Играем дома,3807.89,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-05 21:10:04,purchase,out,Едим дома,7963.36,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-07 12:10:18,purchase,out,Продукты питания,14533.83,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-08 09:15:06,purchase,out,Такси,8120.83,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-08 10:20:34,purchase,out,Играем дома,6366.43,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-08 12:10:45,purchase,out,Продукты питания,19569.7,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-08 19:00:13,purchase,out,Кафе и рестораны,12073.34,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-08 19:10:09,purchase,out,Смотрим дома,4910.43,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-08 20:00:55,purchase,out,Играем дома,6694.3,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-10 08:50:49,purchase,out,Кафе и рестораны,4654.6,KZT
43,Нуртас,Депозит Накопительный,Зарплатный клиент,Астана,2025-06-10 12:10:10,purchase,out,Кино,5455.84,KZT
