client_code,name,product,status,city,date,type,direction,category,amount,currency
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-01 08:40:17,purchase,out,Такси,6055.85,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-01 09:30:44,purchase,out,Едим дома,3610.52,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-01 10:20:00,purchase,out,Смотрим дома,4909.14,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-01 12:10:57,purchase,out,Продукты питания,12216.34,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-01 15:00:55,purchase,out,Смотрим дома,4032.47,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-01 15:30:05,purchase,out,Кино,4806.29,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-01 16:40:32,purchase,out,Играем дома,4944.63,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-01 17:20:28,purchase,out,Такси,6548.36,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-01 17:50:22,purchase,out,Едим дома,4549.29,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-01 21:20:03,purchase,out,Кафе и рестораны,2744.15,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-02 09:15:18,purchase,out,Такси,4466.84,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-02 10:50:29,purchase,out,Кафе и рестораны,4891.97,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-02 12:10:55,purchase,out,Продукты питания,5498.4,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-02 13:00:48,purchase,out,Кафе и рестораны,5630.66,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-02 16:40:54,purchase,out,Играем дома,3208.79,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-02 19:00:10,purchase,out,Кафе и рестораны,7060.07,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-02 19:30:54,purchase,out,Играем дома,4614.0,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-06 12:10:08,purchase,out,Продукты питания,33237.24,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-06 12:30:47,purchase,out,Смотрим дома,5566.39,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-06 12:40:12,purchase,out,Кафе и рестораны,2800.35,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-06 15:00:41,purchase,out,Едим дома,5296.78,KZT
56,Нуркен,Золотые слитки,Зарплатный клиент,Астана,2025-06-06 18:00:00,purchase,out,Кафе и рестораны,5073.11,KZT
