client_code,name,product,status,city,date,type,direction,category,amount,currency
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-01 12:10:22,purchase,out,Продукты питания,11445.88,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-01 12:50:27,purchase,out,Такси,6665.13,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-02 09:15:15,purchase,out,Такси,6735.73,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-02 15:40:50,purchase,out,Играем дома,9697.27,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-05 12:10:44,purchase,out,Продукты питания,7993.25,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-05 14:20:40,purchase,out,Кино,3865.92,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-05 15:10:20,purchase,out,Играем дома,5099.05,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-05 18:00:06,purchase,out,Играем дома,3256.22,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-05 19:00:33,purchase,out,Кафе и рестораны,11573.25,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-06 08:20:17,purchase,out,Смотрим дома,5468.14,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-06 12:10:16,purchase,out,Продукты питания,14359.6,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-06 15:40:14,purchase,out,Смотрим дома,4066.59,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-06 16:30:15,purchase,out,Играем дома,5095.21,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-06 19:00:04,purchase,out,Кафе и рестораны,16648.78,KZT
55,Асель,Золотые слитки,Премиальный клиент,Алматы,2025-06-06 19:50:22,purchase,out,Кафе и рестораны,5643.72,KZT
