client_code,name,product,status,city,date,type,direction,category,amount,currency
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-02 09:15:50,purchase,out,Такси,3809.47,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-02 12:10:30,purchase,out,Продукты питания,9504.5,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-02 15:10:05,purchase,out,Играем дома,4575.73,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-02 17:10:22,purchase,out,Кино,4850.16,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-02 21:00:17,purchase,out,Такси,2623.3,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-02 21:10:02,purchase,out,Такси,4568.07,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-03 11:50:55,purchase,out,Кафе и рестораны,7152.5,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-03 12:10:19,purchase,out,Продукты питания,14522.76,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-03 13:50:02,purchase,out,Кафе и рестораны,4727.47,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-03 15:50:29,purchase,out,Смотрим дома,4121.76,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-03 19:00:33,purchase,out,Кафе и рестораны,14682.58,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-04 12:10:30,purchase,out,Продукты питания,14865.94,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-04 19:00:01,purchase,out,Кафе и рестораны,3173.14,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-05 09:10:03,purchase,out,Едим дома,2849.92,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-05 09:30:39,purchase,out,Смотрим дома,6258.15,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-05 12:10:59,purchase,out,Продукты питания,13421.41,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-05 14:50:46,purchase,out,Кино,3153.47,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-07 08:20:26,purchase,out,Едим дома,7039.51,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-07 12:10:44,purchase,out,Продукты питания,9163.1,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-07 19:00:41,purchase,out,Кафе и рестораны,19725.24,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-08 12:10:14,purchase,out,Продукты питания,25856.97,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-08 20:00:07,purchase,out,Такси,5233.88,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-09 12:10:16,purchase,out,Продукты питания,19773.18,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-09 19:40:53,purchase,out,Кино,7185.48,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-10 11:00:53,purchase,out,Едим дома,6704.25,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-10 13:00:45,purchase,out,Кафе и рестораны,2840.89,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-10 18:30:21,purchase,out,АЗС,20143.98,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-11 12:10:05,purchase,out,Продукты питания,11167.47,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-11 17:20:59,purchase,out,Такси,4885.59,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-11 21:20:52,purchase,out,Едим дома,9681.72,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-12 09:10:00,purchase,out,Кафе и рестораны,3089.09,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-12 12:10:03,purchase,out,Продукты питания,7340.29,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-12 13:20:03,purchase,out,Играем дома,4360.21,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-12 16:40:48,purchase,out,Такси,6867.73,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-12 17:00:41,purchase,out,Кафе и рестораны,5729.39,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-13 12:10:08,purchase,out,Продукты питания,18883.28,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-13 14:40:23,purchase,out,Кафе и рестораны,8737.3,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-14 11:40:53,purchase,out,Кино,4253.11,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-14 12:10:02,purchase,out,Продукты питания,13334.27,KZT
6,Аян,Карта для путешествий,обычный,Шымкент,2025-06-14 12:10:53,purchase,out,Смотрим дома,4451.58,KZT
