client_code,name,product,status,city,date,type,direction,category,amount,currency
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-01 09:15:41,purchase,out,Такси,4755.15,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-01 10:40:33,purchase,out,Играем дома,5112.23,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-01 16:30:53,purchase,out,Такси,2401.58,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-01 17:50:42,purchase,out,Едим дома,6241.89,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-01 19:00:40,purchase,out,Кафе и рестораны,8862.86,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-02 08:40:07,purchase,out,Кафе и рестораны,2537.75,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-02 12:10:36,purchase,out,Продукты питания,13545.84,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-02 21:50:42,purchase,out,Такси,2934.93,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-03 10:40:00,purchase,out,Смотрим дома,5876.57,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-03 13:40:18,purchase,out,Кафе и рестораны,5185.41,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-03 14:10:42,purchase,out,Такси,11898.58,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-03 19:00:45,purchase,out,Кафе и рестораны,14535.04,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-04 09:15:38,purchase,out,Такси,3069.45,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-04 17:10:48,purchase,out,Играем дома,3728.94,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-04 21:30:54,purchase,out,Такси,5767.0,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-05 10:50:44,purchase,out,Играем дома,5051.1,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-05 12:10:11,purchase,out,Продукты питания,4350.58,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-05 19:00:02,purchase,out,Кафе и рестораны,8488.59,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-06 09:15:12,purchase,out,Такси,6404.55,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-06 11:20:15,purchase,out,Кафе и рестораны,5298.5,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-06 12:10:43,purchase,out,Продукты питания,27122.05,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-07 12:10:55,purchase,out,Продукты питания,9434.18,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-07 13:40:07,purchase,out,Едим дома,6605.18,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-07 21:10:17,purchase,out,Играем дома,4571.66,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-08 12:10:36,purchase,out,Продукты питания,11403.07,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-08 13:10:30,purchase,out,Играем дома,4369.75,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-08 18:30:42,purchase,out,АЗС,15251.05,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-10 14:20:48,purchase,out,Такси,2761.25,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-10 19:00:03,purchase,out,Кафе и рестораны,11473.16,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-11 10:10:21,purchase,out,Играем дома,4842.48,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-11 12:10:45,purchase,out,Продукты питания,17726.0,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-13 08:00:47,purchase,out,Едим дома,2831.34,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-13 12:10:57,purchase,out,Продукты питания,15865.74,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-13 19:00:34,purchase,out,Кафе и рестораны,11510.9,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-14 09:50:48,purchase,out,Кафе и рестораны,4382.64,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-14 12:10:55,purchase,out,Продукты питания,25452.31,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-14 12:30:47,purchase,out,Кафе и рестораны,2658.46,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-14 21:30:36,purchase,out,Играем дома,3883.65,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-15 12:10:01,purchase,out,Продукты питания,29170.21,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-15 13:10:48,purchase,out,Играем дома,5875.83,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-15 19:00:56,purchase,out,Кафе и рестораны,9880.67,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-16 10:00:30,purchase,out,Такси,4296.94,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-16 10:10:43,purchase,out,Такси,5012.48,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-16 11:20:14,purchase,out,Смотрим дома,4018.18,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-16 11:40:14,purchase,out,Играем дома,4689.1,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-16 12:10:09,purchase,out,Продукты питания,8417.33,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-16 14:10:58,purchase,out,Кафе и рестораны,5330.37,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-16 18:30:22,purchase,out,АЗС,24142.32,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-17 09:15:47,purchase,out,Такси,6205.93,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-17 12:10:10,purchase,out,Такси,6309.06,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-17 12:10:42,purchase,out,Продукты питания,12954.31,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-17 15:10:43,purchase,out,Играем дома,5986.34,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-18 09:15:11,purchase,out,Такси,4720.97,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-18 12:10:38,purchase,out,Продукты питания,12296.76,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-18 13:10:34,purchase,out,Кино,2817.29,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-18 15:10:14,purchase,out,Играем дома,3878.29,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-18 15:10:25,purchase,out,Кино,5280.72,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-18 19:00:03,purchase,out,Кафе и рестораны,11449.77,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-19 09:15:43,purchase,out,Такси,7863.16,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-19 09:40:06,purchase,out,Едим дома,2921.1,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-19 12:10:06,purchase,out,Продукты питания,11074.39,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-19 17:00:53,purchase,out,Такси,4674.05,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-20 10:10:48,purchase,out,Играем дома,5147.31,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-20 10:50:48,purchase,out,Такси,5175.87,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-20 12:10:27,purchase,out,Продукты питания,9112.76,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-20 12:50:15,purchase,out,Кафе и рестораны,5000.1,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-20 14:40:43,purchase,out,Смотрим дома,5537.51,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-20 16:30:13,purchase,out,Такси,3795.23,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-20 16:50:24,purchase,out,Смотрим дома,5045.84,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-21 09:15:26,purchase,out,Такси,3539.88,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-21 13:40:47,purchase,out,Кино,4329.55,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-21 17:30:11,purchase,out,Играем дома,5072.95,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-24 08:20:38,purchase,out,Кафе и рестораны,5772.21,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-24 09:30:42,purchase,out,Кафе и рестораны,8393.74,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-24 10:20:51,purchase,out,Кино,4355.97,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-24 10:50:01,purchase,out,Кино,4804.25,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-24 12:10:46,purchase,out,Смотрим дома,7138.83,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-24 12:10:53,purchase,out,Продукты питания,10855.26,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-24 12:20:58,purchase,out,Едим дома,3617.35,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-24 13:40:56,purchase,out,Играем дома,4738.02,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-24 19:00:17,purchase,out,Кафе и рестораны,6922.6,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-24 21:20:44,purchase,out,Едим дома,4655.66,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-25 08:10:51,purchase,out,Такси,5431.59,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-25 12:10:52,purchase,out,Продукты питания,11872.32,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-25 18:10:14,purchase,out,Кино,4868.24,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-25 19:10:53,purchase,out,Кафе и рестораны,3080.77,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-26 12:10:31,purchase,out,Продукты питания,8682.33,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-26 19:00:11,purchase,out,Кафе и рестораны,7908.53,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-28 10:20:55,purchase,out,Едим дома,3273.63,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-28 12:10:28,purchase,out,Продукты питания,40944.72,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-28 15:10:36,purchase,out,Едим дома,4940.27,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-28 19:00:31,purchase,out,Кафе и рестораны,11730.97,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-29 12:10:26,purchase,out,Продукты питания,21794.4,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-29 19:00:55,purchase,out,Кафе и рестораны,7087.3,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-29 19:20:18,purchase,out,Смотрим дома,4589.38,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-30 09:15:57,purchase,out,Такси,4991.68,KZT
37,Гульнар,Депозит Сберегательный,Зарплатный клиент,Алматы,2025-06-30 10:00:07,purchase,out,Кино,7148.15,KZT
