client_code,name,product,status,city,date,type,direction,category,amount,currency
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-01 08:50:42,purchase,out,Едим дома,3324.72,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-01 09:15:02,purchase,out,Такси,5270.23,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-01 12:10:30,purchase,out,Продукты питания,17723.78,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-01 16:30:36,purchase,out,Едим дома,3117.95,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-01 17:10:04,purchase,out,Такси,5697.59,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 12:10:19,purchase,out,Продукты питания,22403.17,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 18:00:30,purchase,out,Смотрим дома,4188.62,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-02 21:30:01,purchase,out,Смотрим дома,2623.47,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-03 13:15:49,purchase,out,Едим дома,6344.09,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-03 19:00:20,purchase,out,Кафе и рестораны,7293.2,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-03 19:20:31,purchase,out,Едим дома,4182.65,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-03 20:10:51,purchase,out,Играем дома,3223.19,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-03 20:40:59,purchase,out,Едим дома,5402.74,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-03 21:30:10,purchase,out,Смотрим дома,1945.0,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-03 21:50:31,purchase,out,Такси,3379.35,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-04 13:15:51,purchase,out,Едим дома,4907.79,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-04 19:00:48,purchase,out,Кафе и рестораны,6728.92,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-04 21:30:26,purchase,out,Смотрим дома,1809.93,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 12:30:23,purchase,out,Играем дома,5208.16,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 16:40:30,purchase,out,Такси,2714.76,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 19:00:24,purchase,out,Кафе и рестораны,16864.78,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-09 20:10:23,purchase,out,Играем дома,1120.39,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-10 09:15:21,purchase,out,Такси,5923.8,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-10 12:10:51,purchase,out,Продукты питания,29353.05,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-10 19:40:34,purchase,out,Такси,6871.22,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-11 15:10:58,purchase,out,Играем дома,6829.82,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-11 17:30:48,purchase,out,Кино,5885.13,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-11 18:30:18,purchase,out,АЗС,44953.39,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-12 12:10:11,purchase,out,Продукты питания,20176.16,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-13 12:10:45,purchase,out,Продукты питания,11834.66,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-13 13:15:52,purchase,out,Едим дома,5052.58,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-13 13:30:11,purchase,out,Кафе и рестораны,3863.02,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-13 20:10:09,purchase,out,Играем дома,4936.13,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-15 11:00:10,purchase,out,Кино,3849.15,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-15 13:15:13,purchase,out,Едим дома,6336.7,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-15 20:10:30,purchase,out,Играем дома,2890.1,KZT
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-06-15 21:30:38,purchase,out,Смотрим дома,1548.47,KZT
