client_code,name,product,status,city,date,type,direction,category,amount,currency
9,Арман,Премиальная карта,вип,Алматы,2025-06-01 09:50:54,purchase,out,Кино,7988.6,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-01 17:00:41,purchase,out,Смотрим дома,6008.49,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-01 19:00:20,purchase,out,Кафе и рестораны,6708.86,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-02 09:50:31,purchase,out,Кафе и рестораны,6032.38,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-02 12:10:35,purchase,out,Продукты питания,10603.36,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-02 16:50:42,purchase,out,Играем дома,3129.15,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-03 12:10:50,purchase,out,Продукты питания,19441.84,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-03 16:50:39,purchase,out,Кино,3282.93,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-03 19:00:07,purchase,out,Едим дома,3573.7,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-04 12:10:00,purchase,out,Продукты питания,12301.45,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-04 17:10:15,purchase,out,Кино,3790.61,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-04 19:00:27,purchase,out,Кафе и рестораны,10521.67,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-05 11:00:47,purchase,out,Едим дома,4991.2,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-05 12:10:41,purchase,out,Продукты питания,27235.3,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-05 15:40:46,purchase,out,Такси,6244.44,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-05 17:25:52,purchase,out,Косметика и Парфюмерия,11557.12,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-05 18:30:35,purchase,out,АЗС,25537.17,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-05 19:00:02,purchase,out,Кафе и рестораны,6999.08,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-06 09:15:04,purchase,out,Такси,2559.16,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-06 11:10:01,purchase,out,Такси,3710.08,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-06 14:00:30,purchase,out,Едим дома,5645.16,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-06 20:40:41,purchase,out,Такси,4958.55,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-07 12:10:08,purchase,out,Продукты питания,13198.26,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-07 13:20:28,purchase,out,Смотрим дома,3897.69,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-07 14:50:16,purchase,out,Едим дома,4948.98,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-07 17:10:25,purchase,out,Играем дома,7443.41,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-07 17:25:23,purchase,out,Косметика и Парфюмерия,35777.04,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-08 08:00:50,purchase,out,Играем дома,3179.21,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-08 09:10:01,purchase,out,Кино,4379.33,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-08 19:00:18,purchase,out,Кафе и рестораны,13040.76,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-09 15:20:00,purchase,out,Такси,6490.3,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-09 17:25:30,purchase,out,Косметика и Парфюмерия,29986.07,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-09 19:00:07,purchase,out,Кафе и рестораны,10801.53,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-10 12:10:28,purchase,out,Продукты питания,11703.75,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-10 13:20:25,purchase,out,Смотрим дома,4291.78,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-10 16:20:25,purchase,out,Едим дома,5097.12,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-10 18:50:24,purchase,out,Смотрим дома,3278.05,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-11 12:10:48,purchase,out,Продукты питания,12133.17,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-11 18:50:02,purchase,out,Смотрим дома,7297.31,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-11 20:10:56,purchase,out,Едим дома,6121.09,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-11 20:20:42,purchase,out,Смотрим дома,3841.92,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-11 21:30:28,purchase,out,Кафе и рестораны,6655.89,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-12 12:10:03,purchase,out,Продукты питания,48890.01,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-13 11:00:43,purchase,out,Смотрим дома,4217.27,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-13 12:10:49,purchase,out,Продукты питания,11471.17,KZT
9,Арман,Премиальная карта,вип,Алматы,2025-06-13 17:25:33,purchase,out,Косметика и Парфюмерия,11897.95,KZT
